Locus_ID,Assembly_chainid,Assembly_speciestaxid
NZ_CP019647,2210025,28901
NZ_CP019648,2210025,28901
NZ_CP008745,715155,28901
NZ_CP022169,2313125,28901
NZ_CP014359,1576255,28901
NZ_LN890519,1409135,28901
NZ_LN890523,1409155,28901
NZ_LN890525,1409175,28901
NZ_LN890526,1409175,28901
NZ_LN890521,1409195,28901
NZ_CP014997,1612515,28901
NZ_CP020493,2238275,28901
NZ_CP020494,2238275,28901
NZ_CP020923,2163995,28901
NZ_CP020924,2163995,28901
NZ_CP020824,2128385,28901
NZ_CP020826,2128365,28901
NZ_CP021910,2201855,28901
NZ_CP011435,1006525,28901
NZ_CP011434,1006525,28901
NZ_CP011433,1006525,28901
NZ_CP011432,1006525,28901
NZ_CP011430,1006525,28901
NZ_CP011429,1006525,28901
NZ_CP011431,1006525,28901
NZ_CP022140,2211865,28901
NZ_CP022141,2211865,28901
NZ_CP011413,1007875,1543721
NZ_CP014240,1554015,713030
NZ_CP017043,1717585,1884263
NZ_CP013914,1514455,47917
NZ_CP013915,1514455,47917
NZ_AP013064,828775,615
NZ_AP013065,828775,615
NZ_CP011641,1022215,615
NZ_CP011637,1022215,615
NZ_CP011638,1022215,615
NZ_CP011640,1022215,615
NZ_CP011639,1022215,615
NZ_CP012686,1294565,615
NZ_CP018916,2220615,615
NZ_CP018918,2220635,615
NZ_CP018920,2220715,615
NZ_CP018921,2220715,615
NZ_CP018922,2220715,615
NZ_CP003425,747565,488142
NZ_CP022360,2216875,2018305
NZ_CP022359,2216875,2018305
NZ_CP022090,2209245,1930557
NZ_CP012732,1578125,623
NZ_CP012733,1578125,623
NZ_CP012734,1578125,623
NZ_CP012736,1578125,623
NZ_CP020343,2240115,623
NZ_CP020344,2240115,623
NZ_CP020087,2240135,623
NZ_CP020088,2240135,623
NZ_CP012138,1580175,623
NZ_CP012139,1580175,623
NZ_CP020340,2240095,623
NZ_CP020341,2240095,623
NZ_CP020337,2240075,623
NZ_CP020338,2240075,623
NZ_CP007038,1021855,623
NZ_CP022458,2224625,624
NZ_CP022456,2224605,624
NZ_CP019690,2150905,624
NZ_CP019691,2150905,624
NZ_CP019692,2150905,624
NZ_CP019693,2150905,624
NZ_CP019694,2150905,624
NZ_CP019695,2150905,624
NZ_CP019696,2150905,624
NZ_CP014096,1558295,624
NZ_CP014097,1558295,624
NZ_CP014098,1558295,624
NZ_CP014100,1558295,624
NZ_CP014101,1558295,624
NZ_CP010830,1518855,624
NZ_CP010831,1518855,624
NZ_CP010832,1518855,624
NZ_CP015737,1652565,879274
NZ_CP015738,1652565,879274
NZ_CP015739,1652565,879274
NZ_CP015740,1652565,879274
NZ_CP015741,1652565,879274
NZ_CP015742,1652565,879274
NZ_CP015743,1652565,879274
NZ_CP015744,1652565,879274
NZ_CP015745,1652565,879274
NZ_CP015746,1652565,879274
NZ_CP015747,1652565,879274
NZ_CP015748,1652565,879274
NZ_CP014519,1577305,37927
NZ_CP013052,705595,194963
NZ_CP013053,705595,194963
NZ_CP013054,705595,194963
NZ_CP013108,1889105,194963
NZ_CP013109,1889105,194963
NZ_CP013110,1889105,194963
NZ_CP023072,2288485,380
NZ_CP023071,2288485,380
NZ_CP023073,2288485,380
NZ_CP021213,1050915,382
NZ_CP021214,1050915,382
NZ_CP021215,1050915,382
NZ_CP021216,1050915,382
NZ_CP021217,1050915,382
NZ_CP021218,1050915,382
NZ_CP019487,2302375,382
NZ_CP019486,2302375,382
NZ_CP019483,2302355,382
NZ_CP019484,2302355,382
NZ_CP019585,2215195,382
NZ_CP019586,2215195,382
NZ_CP021832,2197165,382
NZ_CP021830,2197165,382
NZ_CP021831,2197165,382
NZ_CP021826,2197105,382
NZ_CP021827,2197105,382
NZ_CP021828,2197105,382
NZ_CP021824,2197465,382
NZ_CP021823,2197465,382
NZ_CP021821,2197125,382
NZ_CP021819,2197125,382
NZ_CP021820,2197125,382
NZ_CP021815,2197085,382
NZ_CP021816,2197085,382
NZ_CP021817,2197085,382
NZ_CP021813,2197085,382
NZ_CP021814,2197085,382
NZ_CP021811,2197045,382
NZ_CP021809,2197045,382
NZ_CP021810,2197045,382
NZ_CP009145,747295,382
NZ_CP009146,747295,382
NZ_CP021807,2197145,382
NZ_CP021805,2197145,382
NZ_CP021806,2197145,382
NZ_CP021803,2197445,382
NZ_CP021801,2197445,382
NZ_CP021802,2197445,382
NZ_CP021798,2197065,382
NZ_CP021799,2197065,382
NZ_CP021796,2197025,382
NZ_CP021794,2197025,382
NZ_CP021795,2197025,382
NZ_CP023065,2288505,794846
NZ_CP023064,2288505,794846
NZ_CP023066,2288505,794846
NZ_CP016452,1713395,1842534
NZ_CP016451,1713395,1842534
NZ_CP006570,517425,1239307
NZ_CP013265,1456115,1332080
NZ_CP013266,1456115,1332080
NZ_CP013267,1456115,1332080
NZ_CP013268,1456115,1332080
NZ_CP013269,1456115,1332080
NZ_CP013270,1456115,1332080
NZ_CP013271,1456115,1332080
NZ_CP013272,1456115,1332080
NZ_AP017656,2355855,120107
NZ_AP017657,2355855,120107
NZ_AP017658,2355855,120107
NZ_AP017659,2355855,120107
NZ_AP017660,2355855,120107
NZ_AP017661,2355855,120107
NZ_CP020542,2080435,76947
NZ_CP020539,2080435,76947
NZ_CP020540,2080435,76947
NZ_CP020541,2080435,76947
NZ_CP013071,264945,332055
NZ_CP013072,264945,332055
NZ_CP013073,264945,332055
NZ_CP022747,2288285,1673076
NZ_CP022748,2288285,1673076
NZ_CP022749,2288285,1673076
NZ_CP022750,2288285,1673076
NZ_CP022751,2288285,1673076
NZ_CP015988,1658005,1855519
NZ_CP015989,1658005,1855519
NZ_CP005190,1563285,407020
NZ_CP005191,1563285,407020
NZ_CP005192,1563285,407020
NZ_CP005193,1563285,407020
NZ_CP016453,1713415,1843368
NZ_CP016457,1713415,1843368
NZ_CP016455,1713415,1843368
NZ_CP016454,1713415,1843368
NZ_CP005085,1563265,1315974
NZ_CP005086,1563265,1315974
NZ_CP005087,1563265,1315974
NZ_CP005088,1563265,1315974
NZ_CP005089,1563265,1315974
NZ_CP005090,1563265,1315974
NZ_CP005091,1563265,1315974
NZ_CP005092,1563265,1315974
NZ_CP005093,1563265,1315974
NZ_CP010955,943805,484429
NZ_CP010956,943805,484429
NZ_CP010957,943805,484429
NZ_CP010958,943805,484429
NZ_CP010959,943805,484429
NZ_CP010960,943805,484429
NZ_CP010837,935025,1609977
NZ_CP017579,1761345,152682
NZ_CP014169,1717955,1560345
NZ_CP011450,512205,397260
NZ_CP018821,1922385,93064
NZ_CP021182,715175,1283312
NZ_CP021183,715175,1283312
NZ_CP021184,715175,1283312
NZ_CP021185,715175,1283312
NZ_CP021186,715175,1283312
NZ_CP021187,715175,1283312
NZ_CP021188,715175,1283312
NZ_CP021189,715175,1283312
NZ_CP021190,715175,1283312
NZ_CP021191,715175,1283312
NZ_CP021192,715175,1283312
NZ_CP018222,1890385,1921510
NZ_CP018223,1890385,1921510
NZ_CP018224,1890385,1921510
NZ_CP018225,1890385,1921510
NZ_CP013918,1971605,1390395
NZ_CP013917,1971605,1390395
NZ_CP015522,1638925,1961362
NZ_CP015523,1638925,1961362
NZ_CP009572,764535,1549858
NZ_CP009573,764535,1549858
NZ_CP009123,803645,1515612
NZ_CP009430,1314325,33050
NZ_CP009431,1314325,33050
NZ_CP013345,1610995,33050
NZ_CP013346,1610995,33050
NZ_CP012701,1307295,33050
NZ_CP012702,1307295,33050
NZ_CP012703,1307295,33050
NZ_CP012704,1307295,33050
NZ_CP012705,1307295,33050
NZ_CP009453,1278035,292913
NZ_CP013343,1610975,33052
NZ_CP013199,1886855,2133
NZ_CP013198,1886855,2133
NZ_CP022536,2237575,216934
NZ_CP012424,1274875,47834
NZ_CP012423,1274875,47834
NZ_CP012425,1274875,47834
NZ_CP011478,1010805,1620392
NZ_CP018869,2109365,1930546
NZ_AP017376,2355455,1807358
NZ_CP009624,1442815,985762
NZ_LN831037,1457495,1280
NZ_LN831038,1457495,1280
NZ_AP014943,1548295,1280
NZ_AP014922,2356675,1280
NZ_AP017321,1548415,1280
NZ_CP007500,746505,1280
NZ_CP007455,597965,1280
NZ_CP007673,1045795,1280
NZ_CP007675,1021895,1280
NZ_CP014063,1558795,1280
NZ_CP015818,2140115,1280
NZ_CP016399,2214665,1280
NZ_CP012594,1278745,1280
NZ_CP012595,1278745,1280
NZ_CP012596,1278745,1280
NZ_CP007677,1045995,1280
NZ_CP007678,1045995,1280
NZ_CP007679,1045995,1280
NZ_CP007671,1021875,1280
NZ_CP013954,1640905,1280
NZ_CP013956,1640925,1280
NZ_LT009691,900017775,1280
NZ_CP013617,1465635,1280
NZ_CP013618,1465635,1280
NZ_CP013620,1465675,1280
NZ_CP015174,1618305,1280
NZ_CP015175,1618305,1280
NZ_CP011529,1027045,1280
NZ_CP010891,1281145,1280
NZ_CP021906,2202075,1280
NZ_CP021908,2202095,1280
NZ_CP019564,1986135,1280
NZ_CP019565,1986135,1280
NZ_CP019566,1986135,1280
NZ_CP019567,1986135,1280
NZ_CP012973,1611405,1280
NZ_CP012971,1611425,1280
NZ_CP012980,1611325,1280
NZ_CP012977,1611365,1280
NZ_CP012975,1611385,1280
NZ_CP018767,1975005,1280
NZ_CP014398,2000585,1280
NZ_CP014399,2000585,1280
NZ_CP014400,2000585,1280
NZ_CP014401,2000585,1280
NZ_CP014403,2000605,1280
NZ_CP014404,2000605,1280
NZ_CP014405,2000605,1280
NZ_CP014406,2000605,1280
NZ_CP014408,2000625,1280
NZ_CP014410,2000645,1280
NZ_CP014411,2000645,1280
NZ_CP014413,2000665,1280
NZ_CP014414,2000665,1280
NZ_CP014416,2000685,1280
NZ_CP014417,2000685,1280
NZ_CP014418,2000685,1280
NZ_CP014419,2000685,1280
NZ_CP014421,2000705,1280
NZ_CP014422,2000705,1280
NZ_CP014424,2000725,1280
NZ_CP014425,2000725,1280
NZ_CP014427,2000745,1280
NZ_CP014428,2000745,1280
NZ_CP014430,2000765,1280
NZ_CP014431,2000765,1280
NZ_CP014433,2000785,1280
NZ_CP014434,2000785,1280
NZ_CP014436,2000805,1280
NZ_CP014437,2000805,1280
NZ_CP014439,2000825,1280
NZ_CP014440,2000825,1280
NZ_CP014442,2000845,1280
NZ_CP014443,2000845,1280
NZ_CP014445,2000865,1280
NZ_CP014446,2000865,1280
NZ_CP014447,2000865,1280
NZ_CP014448,2000865,1280
NZ_CP014393,2000565,1280
NZ_CP014394,2000565,1280
NZ_CP014395,2000565,1280
NZ_CP014396,2000565,1280
NZ_CP013227,1580515,1280
NZ_CP013228,1580515,1280
NZ_CP013229,1580515,1280
NZ_CP013230,1580515,1280
NZ_CP007658,1046095,1280
NZ_CP013958,1641025,1280
NZ_CP011527,1027105,1280
NZ_LT671860,900129335,1280
NZ_CP009424,1956815,1280
NZ_CP009425,1956815,1280
NZ_CP009362,756205,1280
NZ_CP020021,2025145,1280
NZ_CP012014,1515685,1280
NZ_CP010403,1296985,1280
NZ_CP010404,1296985,1280
NZ_CP012016,1515665,1280
NZ_CP012017,1515705,1280
NZ_CP012757,1307235,1280
NZ_CP014695,1887075,1280
NZ_CP014694,1887075,1280
NZ_CP018769,1975045,1280
NZ_CP012118,1183705,1280
NZ_CP012121,1183725,1280
NZ_CP007177,568455,1280
NZ_CP007178,568455,1280
NZ_AP017298,2356175,29388
NZ_CP007602,1028645,29388
NZ_CP018777,1922405,70255
NZ_LT571450,900086615,1282
NZ_LT571451,900086615,1282
NZ_HG813246,751035,1282
NZ_HG813245,751035,1282
NZ_HG813244,751035,1282
NZ_HG813243,751035,1282
NZ_CP020462,2085695,1282
NZ_CP022249,2215535,1282
NZ_CP022250,2215535,1282
NZ_CP022251,2215535,1282
NZ_CP022252,2215535,1282
NZ_CP022248,2215535,1282
NZ_CP009047,759555,1282
NZ_CP013715,1682235,246432
NZ_CP013716,1682235,246432
NZ_CP013717,1682235,246432
NZ_CP013718,1682235,246432
NZ_CP013719,1682235,246432
NZ_CP013981,1683315,246432
NZ_CP013982,1683315,246432
NZ_CP013983,1683315,246432
NZ_CP013912,1611955,1283
NZ_CP014058,1558375,29385
NZ_CP014114,1558275,29385
NZ_CP014115,1558275,29385
NZ_CP022047,2209165,1296
NZ_CP023496,2386185,1286
NZ_CP013300,1663395,1715860
NZ_CP007209,706685,1288
NZ_CP012742,1552035,1311
NZ_CP015284,2094975,1304
NZ_CP020429,2073815,1839799
NZ_CP020430,2073815,1839799
NZ_CP015197,1623565,1825069
NZ_CP015198,1623565,1825069
NZ_CP012912,1572685,1307
NZ_CP012913,1572685,1307
NZ_CP007575,695235,68570
NZ_CP012383,1267885,1889
NZ_CP019459,1983975,75293
NZ_CP019460,1983975,75293
NZ_CP019461,1983975,75293
NZ_CP019462,1983975,75293
NZ_CP019463,1983975,75293
NZ_CP019464,1983975,75293
NZ_CP019465,1983975,75293
NZ_CP016560,1693675,1901
NZ_CP009439,761215,1907
NZ_CP013740,261345,1908
NZ_CP013739,261345,1908
NZ_LN831788,1013905,1437453
NZ_LN831789,1013905,1437453
NZ_CP015867,1660045,146923
NZ_LN997843,1511815,1926
NZ_LN997844,1511815,1926
NZ_LN997845,1511815,1926
NZ_CP020040,2028385,1964449
NZ_CP020041,2028385,1964449
NZ_CP003988,816025,1262452
NZ_CP013744,1484565,1725411
NZ_CP011523,1278095,1649184
NZ_CP021119,2288075,1984801
NZ_CP009803,1431765,206662
NZ_CP009804,1431765,206662
NZ_CP011665,412265,465541
NZ_CP011666,412265,465541
NZ_CP011667,412265,465541
NZ_CP015446,2094995,1837283
NZ_CP020556,2080455,1972846
NZ_CP018075,1886595,54571
NZ_CP010408,830005,362257
NZ_CP022416,2222635,1402135
NZ_CP022417,2222635,1402135
NZ_CP022418,2222635,1402135
NZ_CP022419,2222635,1402135
NZ_CP022420,2222635,1402135
NZ_CP022421,2222635,1402135
NZ_CP022422,2222635,1402135
NZ_CP018077,1886735,1917485
NZ_CP018078,1886735,1917485
NZ_CP018079,1886735,1917485
NZ_CP018080,1886735,1917485
NZ_CP018081,1886735,1917485
NZ_CP021139,2162035,1985873
NZ_AP017960,2356215,1827144
NZ_AP017961,2356215,1827144
NZ_AP017962,2356215,1827144
NZ_AP017963,2356215,1827144
NZ_CP016475,1693255,374981
NZ_CP016476,1693255,374981
NZ_CP016478,1693275,195498
NZ_CP016479,1693275,195498
NZ_CP016480,1693275,195498
NZ_CP016481,1693275,195498
NZ_CP016482,1693275,195498
NZ_CP013999,1521855,374982
NZ_CP014000,1521855,374982
NZ_CP014001,1521855,374982
NZ_CP014002,1521855,374982
NZ_CP014003,1521855,374982
NZ_CP016484,1693295,195248
NZ_CP016485,1693295,195248
NZ_CP016486,1693295,195248
NZ_CP016487,1693295,195248
NZ_CP016488,1693295,195248
NZ_CP016489,1693295,195248
NZ_CP006472,817325,1350461
NZ_CP006473,817325,1350461
NZ_CP007543,478825,1147
NZ_CP007544,478825,1147
NZ_CP007545,478825,1147
NZ_CP019313,1969365,299262
NZ_CP019314,1969365,299262
NZ_CP019315,1969365,299262
NZ_CP019316,1969365,299262
NZ_CP019317,1969365,299262
NZ_CP019318,1969365,299262
NZ_CP019319,1969365,299262
NZ_CP015582,2163605,53336
NZ_CP015580,2163585,53336
NZ_CP008877,725365,586416
NZ_CP019608,1998865,399497
NZ_CP004389,300235,220697
NZ_CP023440,2354895,2005884
NZ_CP010823,1399775,271
NZ_CP010824,1399775,271
NZ_CP010825,1399775,271
NZ_CP010826,1399775,271
NZ_CP016313,1880325,56956
NZ_CP016314,1880325,56956
NZ_CP014142,1535545,456163
NZ_CP014797,1969385,1229727
NZ_CP014798,1969385,1229727
NZ_CP014799,1969385,1229727
NZ_CP014800,1969385,1229727
NZ_CP014801,1969385,1229727
NZ_CP014802,1969385,1229727
NZ_CP014803,1969385,1229727
NZ_CP014804,1969385,1229727
NZ_CP019438,1940525,1915078
NZ_CP019439,1940525,1915078
NZ_AP012274,828615,1076588
NZ_AP012275,828615,1076588
NZ_CP020047,2028405,926
NZ_CP009229,755145,221027
NZ_CP017268,1870205,519472
NZ_CP017898,2149105,663
NZ_CP013486,1469735,663
NZ_CP013487,1469735,663
NZ_CP013488,1469735,663
NZ_CP017901,2119545,663
NZ_CP017910,2119565,663
NZ_CP017909,2119565,663
NZ_CP017915,2149085,663
NZ_LK021128,786425,55601
NZ_CP023210,2291265,55601
NZ_CP023312,2310335,55601
NZ_CP023056,2287545,55601
NZ_CP016179,1677275,553239
NZ_CP015865,2163755,680
NZ_CP020078,2140055,680
NZ_CP020079,2140055,680
NZ_CP020080,2140055,680
NZ_CP020081,2140055,680
NZ_CP021147,2142655,680
NZ_CP021148,2142655,680
NZ_CP021149,2142655,680
NZ_CP021150,2142655,680
NZ_CP019296,1969325,680
NZ_CP019295,1969325,680
NZ_CP019298,1969325,680
NZ_CP019297,1969325,680
NZ_CP007636,765415,666
NZ_CP016558,1693615,190893
NZ_CP009266,763535,190893
NZ_CP009620,772065,190893
NZ_CP009619,772065,190893
NZ_CP020455,2073995,190893
NZ_CP020456,2073995,190893
NZ_CP018837,2196515,687
NZ_CP010885,1700835,670
NZ_CP010886,1700835,670
NZ_CP010887,1700835,670
NZ_CP009849,1433415,670
NZ_CP011408,1636035,670
NZ_CP013250,1879585,670
NZ_CP022554,2220985,670
NZ_CP022555,2220985,670
NZ_CP007006,568495,670
NZ_CP016416,1687805,45658
NZ_CP016417,1687805,45658
NZ_CP016309,1685465,45658
NZ_CP016311,1685465,45658
NZ_CP016310,1685465,45658
NZ_CP009357,772105,29498
NZ_CP009356,772105,29498
NZ_CP009359,772105,29498
NZ_CP009358,772105,29498
NZ_CP009263,746665,672
NZ_CP014638,2215135,672
NZ_CP012741,1675245,672
NZ_CP015514,2117205,672
NZ_CP016323,2204915,672
NZ_CP022357,2216855,1755811
NZ_CP018310,2214345,62153
NZ_CP017963,1878675,1482
NZ_CP007162,725285,403957
NZ_CP007163,725285,403957
NZ_CP007164,725285,403957
NZ_CP022424,2222655,63
NZ_CP022425,2222655,63
NZ_CP012874,NA,NA
NZ_CP012875,NA,NA
NZ_CP012876,NA,NA
NZ_CP012877,NA,NA
NZ_CP012878,NA,NA
NZ_CP012880,NA,NA
NZ_CP013935,1951095,137591
NZ_CP013937,1951075,137591
NZ_CP013938,1951075,137591
NZ_CP014333,1932615,1631871
NZ_CP017189,1854145,346
NZ_CP017191,1854165,456327
NZ_CP017192,1854165,456327
NZ_CP017193,1854165,456327
NZ_CP013665,NA,NA
NZ_CP013664,NA,NA
NZ_CP015974,2163775,346
NZ_CP015973,2163775,346
NZ_CP017021,1719145,346
NZ_CP017022,1719145,346
NZ_CP017023,1719145,346
NZ_CP022264,2218245,346
NZ_CP022266,2218245,346
NZ_CP022265,2218245,346
NZ_CP022268,2218265,346
NZ_CP022269,2218265,346
NZ_CP006855,816885,346
NZ_CP006856,816885,346
NZ_CP009026,961415,346
NZ_CP009027,961415,346
NZ_CP009029,961435,346
NZ_CP009030,961435,346
NZ_CP009032,961455,346
NZ_CP009033,961455,346
NZ_CP009035,961475,346
NZ_CP009036,961475,346
NZ_CP009038,961495,346
NZ_CP009039,961495,346
NZ_CP009023,961395,346
NZ_CP009024,961395,346
NZ_CP009020,961375,346
NZ_CP009021,961375,346
NZ_CP009017,961355,346
NZ_CP009018,961355,346
NZ_CP009014,961335,346
NZ_CP009015,961335,346
NZ_CP009011,961315,346
NZ_CP009012,961315,346
NZ_CP009008,961295,346
NZ_CP009009,961295,346
NZ_CP018859,1922105,346
NZ_CP018860,1922105,346
NZ_CP018855,1922065,346
NZ_CP018856,1922065,346
NZ_CP018857,1922065,346
NZ_CP018851,1922085,346
NZ_CP018852,1922085,346
NZ_CP018853,1922085,346
NZ_CP018848,1922045,346
NZ_CP018849,1922045,346
NZ_CP009005,961275,346
NZ_CP009006,961275,346
NZ_CP009002,961255,346
NZ_CP009003,961255,346
NZ_CP008999,961235,346
NZ_CP009000,961235,346
NZ_CP008996,961215,346
NZ_CP008997,961215,346
NZ_CP008993,961195,346
NZ_CP008994,961195,346
NZ_CP020883,2139975,346
NZ_CP020884,2139975,346
NZ_CP020886,2139955,346
NZ_CP020887,2139955,346
NZ_CP020888,2139955,346
NZ_CP020890,2139995,346
NZ_CP020891,2139995,346
NZ_CP008987,961155,346
NZ_CP008988,961155,346
NZ_CP008990,961175,346
NZ_CP008991,961175,346
NZ_CP023156,2288565,346
NZ_CP023157,2288565,346
NZ_CP023158,2288565,346
NZ_CP023160,2288585,346
NZ_CP023161,2288585,346
NZ_CP023162,2288585,346
NZ_CP013005,2224525,346
NZ_CP013007,2224545,346
NZ_CP018464,1908795,456327
NZ_CP018463,1908795,456327
NZ_CP018466,1908795,456327
NZ_CP018465,1908795,456327
NZ_CP016831,1705565,48664
NZ_CP016832,1705565,48664
NZ_CP016834,1705545,48664
NZ_CP016835,1705545,48664
NZ_LT853881,900183985,48664
NZ_LT853887,900183995,48664
NZ_LT853886,900183995,48664
NZ_LT853884,900183975,48664
NZ_LT853883,900183975,48664
NZ_CP012003,1610915,366648
NZ_CP011162,1610795,366648
NZ_CP011161,1610795,366648
NZ_CP011165,1610815,366648
NZ_CP011164,1610815,366648
NZ_CP011166,1610815,366648
NZ_CP018732,1908775,90270
NZ_CP018733,1908775,90270
NZ_CP018734,1908775,90270
NZ_CP018729,1908755,90270
NZ_CP018730,1908755,90270
NZ_CP016879,2285515,56454
NZ_CP011963,1042735,347
NZ_CP018472,1908855,442694
NZ_CP018476,1908855,442694
NZ_CP018474,1908855,442694
NZ_CP018473,1908855,442694
NZ_CP010410,815185,56458
NZ_CP018726,1908725,56460
NZ_CP018727,1908725,56460
NZ_CP018468,1908815,56460
NZ_CP018471,1908815,56460
NZ_CP018469,1908815,56460
NZ_FO818638,973125,40576
NZ_FO818639,973125,40576
NZ_FO704549,968195,351671
NZ_LN681228,953355,628
NZ_CP006739,698825,2371
NZ_CP014330,1456335,2371
NZ_CP009886,1456315,2371
NZ_CP009824,1456235,2371
NZ_CP009825,1456235,2371
NZ_CP009827,1456295,2371
NZ_CP009791,1456275,2371
NZ_CP020871,2117875,2371
NZ_CP006697,698805,2371
NZ_CP014597,1687105,1792508
NZ_CP014598,1687105,1792508
NZ_CP014599,1687105,1792508
NZ_CP014600,1687105,1792508
NZ_CP014601,1687105,1792508
NZ_CP009837,834735,630
NZ_CP011119,987925,630
NZ_CP009457,1304755,630
NZ_CP011287,1305635,630
NZ_CP009366,834195,630
NZ_CP016946,1708635,630
NZ_CP016947,1708635,630
NZ_CP016932,1708575,630
NZ_CP016933,1708575,630
NZ_CP016942,1708655,630
NZ_CP016943,1708655,630
NZ_CP016939,1708615,630
NZ_CP016941,1708615,630
NZ_CP016938,1708595,630
NZ_CP016934,1708555,630
NZ_CP016936,1708555,630
NZ_CP009363,834215,29484
NZ_CP006780,1188695,632
NZ_CP006779,1188695,632
NZ_CP006761,1188935,632
NZ_CP006760,1188935,632
NZ_CP006757,1188715,632
NZ_CP006756,1188715,632
NZ_CP006791,1188815,632
NZ_CP006790,1188815,632
NZ_CP006793,1188815,632
NZ_CP006753,1188795,632
NZ_CP006752,1188795,632
NZ_CP006750,1188775,632
NZ_CP006749,1188775,632
NZ_CP006747,1188755,632
NZ_CP006746,1188755,632
NZ_CP009841,834755,632
NZ_CP009839,834755,632
NZ_CP009937,834845,632
NZ_CP009934,834845,632
NZ_CP009936,834845,632
NZ_CP009905,834825,632
NZ_CP009904,834825,632
NZ_CP009903,834825,632
NZ_CP009971,1293415,632
NZ_CP009972,1293415,632
NZ_CP009713,834315,632
NZ_CP009714,834315,632
NZ_CP010246,834985,632
NZ_CP010248,834985,632
NZ_CP010022,834925,632
NZ_CP010021,834925,632
NZ_CP010020,834925,632
NZ_CP016274,1693595,632
NZ_CP016275,1693595,632
NZ_CP016276,1693595,632
NZ_CP009842,834775,632
NZ_CP009843,834775,632
NZ_CP009783,834495,632
NZ_CP009784,834495,632
NZ_CP009782,834495,632
NZ_CP009702,834275,632
NZ_CP009703,834275,632
NZ_CP009701,834275,632
NZ_CP009989,834885,632
NZ_CP009990,834885,632
NZ_CP009988,834885,632
NZ_CP009491,834235,632
NZ_CP009490,834235,632
NZ_CP009489,834235,632
NZ_CP009721,834335,632
NZ_CP009722,834335,632
NZ_CP009724,834335,632
NZ_CP009711,834295,633
NZ_CP009710,834295,633
NZ_LT596222,900092345,633
NZ_CP009779,834475,633
NZ_CP010069,834945,633
NZ_CP010068,834945,633
NZ_CP009758,834415,633
NZ_CP007231,582515,367190
NZ_CP003710,576125,542
NZ_CP003711,576125,542
NZ_CP003712,576125,542
NZ_CP003713,576125,542
NZ_CP003714,576125,542
NZ_CP003716,576165,542
NZ_CP003717,576165,542
NZ_CP003718,576165,542
NZ_CP003719,576165,542
NZ_CP022465,2234575,208479
NZ_CP010370,NA,NA
NZ_CP019703,2005205,359
NZ_CP011453,1008165,1267766
NZ_CP001971,512835,1392
NZ_CP001972,512835,1392
NZ_CP010328,445425,47466
NZ_CP016085,1676785,159
NZ_CP012412,1447865,1718
NZ_CP010360,807415,1870930
NZ_CP010366,807405,158836
NZ_CP010375,NA,NA
NZ_CP010383,807425,158836
NZ_CP015847,1651925,562
NZ_CP015845,1651965,562
NZ_CP015844,1651965,562
NZ_CP010373,814145,562
NZ_CP015075,1618345,562
NZ_CP014198,1542675,562
NZ_CP006662,364385,573
NZ_CP014305,1456095,573
NZ_CP012993,1456095,573
NZ_CP014697,1596075,1463165
NZ_CP014698,1596075,1463165
NZ_CP021998,2205775,1590
NZ_CP012886,1750065,222805
NZ_CP012887,1750065,222805
NZ_CP012888,1750065,222805
NZ_CP011808,NA,NA
NZ_CP011809,NA,NA
NZ_CP011518,972785,573737
NZ_CP011519,972785,573737
NZ_CP011520,972785,573737
NZ_CP011521,972785,573737
NZ_CP010898,934605,656178
NZ_CP016535,1687565,161360
NZ_CP013660,1465835,1374
NZ_CP016541,1186155,1302659
NZ_CP016542,1186155,1302659
NZ_CP014972,1623765,28901
NZ_CP013047,1417865,615
NZ_CP018682,1908435,669
NZ_CP018683,1908435,669
NZ_CP018684,1908435,669
NZ_CP012988,1456055,573
NC_006578.1,8505,1428
NC_018657.1,299355,1556
NC_012780.1,146185,39485
NC_012782.1,146185,39485
NC_004633.1,7805,251701
NC_004632.1,7805,251701
NC_009926.1,18105,155978
NC_009927.1,18105,155978
NC_009928.1,18105,155978
NC_009929.1,18105,155978
NC_009930.1,18105,155978
NC_009931.1,18105,155978
NC_009932.1,18105,155978
NC_009933.1,18105,155978
NC_009934.1,18105,155978
NC_021976.1,723785,438
NC_021992.1,723785,438
NC_021977.1,723785,438
NC_021993.1,723785,438
NC_021978.1,723785,438
NC_021979.1,723785,438
NC_013210.1,10825,438
NC_013211.1,10825,438
NC_013212.1,10825,438
NC_013213.1,10825,438
NC_013214.1,10825,438
NC_013215.1,10825,438
NC_017104.1,10945,438
NC_017105.1,10945,438
NC_017151.1,10945,438
NC_017106.1,10945,438
NC_017107.1,10945,438
NC_017152.1,10945,438
NC_017101.1,10845,438
NC_017118.1,10845,438
NC_017119.1,10845,438
NC_017142.1,10845,438
NC_017120.1,10845,438
NC_017109.1,10845,438
NC_017143.1,10865,438
NC_017122.1,10865,438
NC_017110.1,10865,438
NC_017123.1,10865,438
NC_017144.1,10865,438
NC_017124.1,10865,438
NC_017136.1,10965,438
NC_017113.1,10965,438
NC_017114.1,10965,438
NC_017115.1,10965,438
NC_017116.1,10965,438
NC_017137.1,10965,438
NC_017117.1,10885,438
NC_017126.1,10885,438
NC_017127.1,10885,438
NC_017145.1,10885,438
NC_017128.1,10885,438
NC_017129.1,10885,438
NC_017130.1,10905,438
NC_017131.1,10905,438
NC_017147.1,10905,438
NC_017132.1,10905,438
